DIFF	res	bh-map	research/decidable-inputs-have-fp-houghton-like-shift-envelopes.md	09-18 09:31
DIFF	res	bh-map	research/infinite-shift-higman-compiler.md	09-18 09:32
DIFF	res	bh-mcg	research/train-track-trace-groupoid-hosts-closed-mcg.md	09-18 09:12
DIFF	res	bh-mcg	research/closed-surface-mapping-class-groups-satisfy-boone-higman.md	09-18 08:41
DIFF	res	bh-near-actions	research/pisot-unit-slope-stein-groups-are-finitely-presented.md	09-18 09:52
DIFF	res	bh-near-actions	research/transcendental-slope-thompson-groups-satisfy-boone-higman.md	09-18 10:00
DIFF	res	bh-one-relator	research/two-point-gluing-presentation-of-v-is-exact.md	09-18 16:31
DIFF	res	bh-one-relator	research/splitting-kills-the-finite-shadow-parity-of-the-gluing-group.md	09-18 16:33
DIFF	res	bh-one-relator	research/v-times-sft-full-groups-glue-from-two-wreath-pieces.md	09-18 16:33
DIFF	res	bh-one-relator	research/one-relator-groups-satisfy-boone-higman.md	09-18 09:18
DIFF	res	bh-openq-lists	research/n-adic-lodha-moore-groups-embed-in-piecewise-projective-group.md	09-18 10:17
DIFF	res	bh-openq-lists	research/finitely-generated-weakly-branch-group-embeds-in-thompson-v.md	09-18 10:17
DIFF	res	bh-openq-lists	research/free-minimal-zn-derived-full-groups-are-never-fp.md	09-18 09:27
DIFF	res	bh-openq-lists	research/fp-simple-group-with-commutator-width-at-least-two.md	09-18 09:26
DIFF	res	bh-openq-lists	research/fp-infinite-simple-group-not-two-generated.md	09-18 09:27
DIFF	res	bh-openq-lists	research/graph-houghton-groups-satisfy-boone-higman.md	09-18 10:17
DIFF	res	bh-openq-lists	research/dendrite-rearrangement-groups-are-finitely-presented.md	09-18 10:17
DIFF	res	bh-openq-lists	research/e-of-finitely-presented-group-is-recursively-presented.md	09-18 09:45
DIFF	res	bh-openq-lists	research/minimal-piecewise-full-group-derived-subgroup-is-simple.md	09-18 10:17
DIFF	res	bh-openq-papers	research/lamp-wreaths-over-psl2-tree-vertices-lie-in-b-a.md	09-18 11:01
DIFF	res	bh-openq-papers	research/free-minimal-zn-derived-full-groups-are-never-fp.md	09-18 09:48
DIFF	res	bh-openq-papers	research/fp-infinite-simple-group-not-two-generated.md	09-18 10:06
DIFF	res	bh-openq-papers	research/z-wr-psl2-z-half-embeds-in-fp-self-similar-group.md	09-18 09:43
DIFF	res	bh-openq-papers	research/fg-complex-linear-groups-are-quasi-retracts-of-simple-groups.md	09-18 10:23
DIFF	res	bh-openq-papers	research/hyperbolic-groups-quasi-isometrically-embed-in-fp-simple-groups.md	09-18 09:20
DIFF	res	bh-openq-papers	research/contracting-rover-nekrashevych-groups-are-f-infinity.md	09-18 09:20
DIFF	res	bh-openq-papers	research/decidable-fp-groups-have-effective-minimal-free-subshifts.md	09-18 11:37
DIFF	res	bh-p2b-exact	research/v-stabilized-horofunction-hosts-need-upstream-certification.md	09-18 17:26
DIFF	res	bh-p2b-exact	research/v-times-gluing-exactness-is-commutation-with-one-transposition.md	09-18 16:14
NEW	res	bh-p2b-exact	research/v-stabilized-full-contracting-rsgs-are-finitely-presented.md	09-18 17:25
DIFF	res	bh-p2b-exact	research/v-times-gluing-presentations-are-exact.md	09-18 16:51
DIFF	res	bh-p2b-exact	research/incomparable-transposition-lifts-are-equivariant-off-self-swaps.md	09-18 16:39
DIFF	lean	bh-pal-graphprod	GroupApproximation/BHPalomar/GraphProducts/Twist.lean	09-18 16:35
DIFF	lean	bh-pal-graphprod	GroupApproximation/BHPalomar/GraphProducts/Statement.lean	09-18 16:34
DIFF	lean	bh-pal-graphprod	GroupApproximation/BHPalomar/GraphProducts/FreeProductMap.lean	09-18 16:35
NEW	lean	bh-pal-graphprod	GroupApproximation/BHPalomar/GraphProducts/Insert.lean	09-18 16:22
NEW	lean	bh-pal-graphprod	GroupApproximation/BHPalomar/GraphProducts/Restrict.lean	09-18 16:16
NEW	lean	bh-pal-graphprod	GroupApproximation/BHPalomar/GraphProducts/ProductInput.lean	09-18 16:30
NEW	lean	bh-pal-graphprod	GroupApproximation/BHPalomar/GraphProducts/ProductClosure.lean	09-18 16:32
NEW	lean	bh-pal-graphprod	GroupApproximation/BHPalomar/GraphProducts/Embedding.lean	09-18 16:09
NEW	lean	bh-pal-graphprod	GroupApproximation/BHPalomar/GraphProducts/Reduction.lean	09-18 16:12
NEW	lean	bh-pal-graphprod	GroupApproximation/BHPalomar/GraphProducts/Main.lean	09-18 16:32
DIFF	lean	bh-pal-kourovka57	GroupApproximation/ClassTransposition/Out/Flip.lean	09-18 16:15
NEW	lean	bh-pal-kourovka61	GroupApproximation/ClassTransposition/Presentation/Basic.lean	09-18 16:47
NEW	lean	bh-pal-met-join	GroupApproximation/BooneHigman/Join/HigmanVCalibCore.lean	09-18 16:38
NEW	lean	bh-pal-met-join	GroupApproximation/BooneHigman/Join/HigmanVCalibration.lean	09-18 16:38
NEW	res	bh-pal-met-join	research/higman-v-step-b-calibration-identity-derived.md	09-18 16:39
DIFF	lean	bh-pal-steinberg	Palomar/BooneHigmanSolution.lean	09-18 16:42
DIFF	lean	bh-pal-steinberg	scripts/PalomarBooneHigmanAxioms.lean	09-18 14:32
DIFF	lean	bh-pal-steinberg	formalization.yaml	09-18 14:32
NEW	res	bh-partials	research/greedy-cube-codings-make-cubulated-hyperbolic-groups-rsgs.md	09-18 17:26
DIFF	res	bh-partials	research/right-angled-reflection-groups-in-h3-are-contracting-rsgs.md	09-18 17:26
DIFF	res	bh-partials	research/closed-surface-groups-are-contracting-rsgs.md	09-18 16:57
NEW	res	bh-partials	research/greedy-cube-codings-rsg-proof.md	09-18 17:27
DIFF	res	bh-partials	research/closed-surface-groups-contracting-rsg-via-bowen-series.md	09-18 16:56
NEW	res	bh-permanence	research/.!73979!fp-simple-groups-have-the-joint-embedding-property.md	09-18 08:42
NEW	res	bh-permanence	research/.!73961!boone-higman-class-amalgams-follow-from-free-products-and-decidable-hnn.md	09-18 08:42
DIFF	res	bh-permanence	research/a2-action-kernels-are-recursive.md	09-18 09:10
NEW	res	bh-permanence	research/.!73965!boone-higman-class-finite-extensions-reduce-to-finite-simple-wreaths.md	09-18 08:42
NEW	res	bh-permanence	research/.!73964!boone-higman-class-finite-extensions-reduce-to-finite-simple-wreaths-proof.md	09-18 08:42
NEW	res	bh-permanence	research/.!73956!boone-higman-class-amalgams-follow-from-free-products-and-decidable-hnn-proof.md	09-18 08:42
NEW	res	bh-permanence	research/.!73972!boone-higman-class-free-products-iff-joint-embedding-and-free-z.md	09-18 08:42
DIFF	res	bh-permanence	research/fp-simple-groups-have-the-joint-embedding-property.md	09-18 09:05
NEW	res	bh-permanence	research/.!73969!boone-higman-class-free-products-iff-joint-embedding-and-free-z-proof.md	09-18 08:42
DIFF	res	bh-ref-e1-a	research/minimal-free-sft-overgroups-via-storage-column-free-subshifts.md	09-18 17:04
DIFF	res	bh-ref-e1-b	research/free-effective-minimal-subshifts-lift-to-minimal-sfts-times-z2.md	09-18 17:05
DIFF	res	bh-ref-e1-b	research/keyed-diversification-slots-give-plane-constant-minimal-lifts.md	09-18 17:05
DIFF	res	bh-ref-engines	research/relative-seeds-glue-graphs-of-groups-into-class-c.md	09-18 16:51
DIFF	res	bh-ref-engines	research/crossing-wire-fixed-point-tile-sets-are-quantum-rigid.md	09-18 16:51
DIFF	res	bh-ref-ffwz	research/free-products-with-z-inherit-m2-from-decidable-free-subshifts.md	09-18 16:51
DIFF	res	bh-ref-hl	research/hyperbolic-seed-rigidity-is-a-horofunction-boundary-question.md	09-18 17:13
DIFF	res	bh-ref-kourovka-a	research/path-folds-of-rigid-expansive-z2-sfts-are-quantum-rigid.md	09-18 16:42
DIFF	res	bh-ref-kourovka-a	research/busemann-transplant-minimality-is-horospherical-minimality.md	09-18 17:07
DIFF	res	bh-ref-kourovka-b	research/sw-crossing-wire-tiles-give-free-rigid-sfts-on-kazhdan-lattices.md	09-18 17:07
DIFF	res	bh-ref-kourovka-b	research/four-way-deterministic-sft-rigidity-lives-on-axis-faults.md	09-18 17:07
